1992.03.23	서태지와 아이들	난 알아요	남	댄스	서태지	서태지	요요 기획	난 알아요 이밤이 흐르고 흐르면 누군가가 나를 떠나 버려야 한다는 그 사실을 그 이유를 이제는 나도 알 수가 알 수가 있어요 사랑을 한다는 말을 못했어 어쨌거나 지금은 너무 늦어 버렸어 그때 나는 무얼하고 있었나 그 미소는 너무 아름다웠어 난 정말 그대 그대만을 좋아했어 나에게 이런 슬픔 안겨주는 그대여 제발 이별만은 말하지 말아요 나에겐 오직 그대만이 전부였잖아 오 그대여 가지마세요 나를 정말 떠나 가나요 오 그대여 가지마세요 나는 지금 울잖아요 난 알아요 이밤이 흐르면 요 그대 떠나는 모습 뒤로하고 마지막 키스에 슬픈 마음 정말 떠나는가 사랑을 하고싶어 너의 모든 향기 나의 몸속에 젖어있는 너의 많은 숨결 그 미소 그눈물 그 알 수 없는 마음에 마음 그리곤 또 마음에 마음 그 어렵다는 편지는 쓰지 않아도 돼 너의 진실한 모습을 바라보고 있어요 아직도 마음속엔 내가 있나요 나는 그대의 영원한 난 정말 그대 그대만을 좋아했어 나에게 이런 슬픔 안겨주는 그대여 오 그대여 가지마세요 나를 정말 떠나 가나요 오 그대여 가지마세요 나는 지금 울잖아요 오 그대여 가지마세요 나를 정말 떠나 가나요 오 그대여 가지마세요 나는 지금 울잖아요
1995.10.05	서태지와 아이들	Come Back Home	남	댄스	서태지	서태지	요요 기획	난 지금 무엇을 찾으려고 애를 쓰는 걸까 난 지금 어디로 쉬지않고 흘러가는가 난 내 삶의 끝을 본적이 있어 내 가슴속은 갑갑해졌어 내 삶을 막은것은 나의 내일에 대한 두려움 반복됐던 기나긴 날 속에 버려진 내 자신을 본 후 나는 없었어 그리고 또 내일조차 없었어 내겐 점점 더 크게 더해갔던 이 사회를 탓하던 분노가 마침내 증오가 됐어 진실들은 사라졌어 혀 끝에서 YOU MUST COME BACK HOME 떠나간 마음보다 따뜻한 YOU MUST COME BACK HOME 거칠은 인생속에 YOU MUST COME BACK HOME 떠나간 마음보다 따뜻한 YOU MUST COME BACK HOME 나를 완성하겠어 다시 하나의 생명이 태어났고 또 다시 부모의 제압은 시작됐지 내겐 사랑이 전혀 없는 것 내 힘겨운 눈물이 말라버렸지 무모한 거품은 날리고 흠 주위를 둘러봐 널 기다리고 있어 그래 이젠 그만됐어 나는 하늘을 날고 싶었어 아직 우린 젊기에 괜찮은 미래가 있기에 자 이제 그 차가운 눈물은 닦고 COME BACK HOME YOU MUST COME BACK HOME 떠나간 마음보다 따뜻한 YOU MUST COME BACK HOME 거칠은 인생속에 YOU MUST COME BACK HOME 떠나간 마음보다 따뜻한 YOU MUST COME BACK HOME 나를 완성하겠어 IN THE PLACE TO BE ONE TWO TREEE IN THE PLACE TO BE 터질것 같은 내 심장은 날 미치게 만들 것 같았지만 난 이제 깨달았어았어 날 사랑했다는 것을 YOU MUST COME BACK HOME 떠나간 마음보다 따뜻한 YOU MUST COME BACK HOME 거칠은 인생속에 YOU MUST COME BACK HOME 떠나간 마음보다 따뜻한 YOU MUST COME BACK HOME 나를 완성하겠어 난 지금 무엇을 찾으려고 애를 쓰는 걸까 난 지금 어디로 쉬지않고 흘러가는가 난 지금 무엇을 찾으려고 애를 쓰는 걸까 난 지금 어디로 쉬지않고
1996.02.10	서태지와 아이들	너에게	남	발라드	WILLIAM BYUN	서태지	요요 기획	"니가 아무리 지금 날 좋아한다고 해도 그건 지금뿐일지도 몰라 왜냐하면 어 그건 말야  너의 말들을 웃어 넘기는 나의 마음을 너는 모르겠지 너의 모든 걸 좋아하지만 지금 나에겐 두려움이 앞서  너무 많은 생각들이 너를 가로 막고는 있지만 날 보고 웃어주는 네가 ""그냥 고마울 뿐이야"" 너는 아직 순수한 마음이 너무 예쁘게 남았어 하지만 나는 왜 그런지 모두가 어려운걸  세상은 분명히 변하겠지 우리의 생각들도 달라지겠지 (생각해 봐)생각해 봐 어려운 일 뿐이지 나에게 보내는 따뜻한 시선을 때로는 외면하고 얼굴을 돌리는 걸 (넌 느끼니)넌 느끼니 너를 싫어해서가 아니야  너를 만난 후 언젠가부터 나의 마음 속엔 근심이 생겼지 네가 좋아진 그 다음부터 널 생각하면 깊은 한숨 뿐만  사랑스런 너의 눈을 보면 내 맘은 편안해지고 네손을 잡고 있을때면 ""난 이런 꿈을 꾸기도 했어"" 나의 뺨에 네가 키스할땐 온 세상 내것 같아 이대로 너를 안고 싶어 하지만 세상에는  아직도 너무 많은 일이 네 앞에 버티고 있잖아 (생각해 봐)생각해 봐 어려운 일 뿐이지 네가 접하게 되는 새로운 생활들과 모두가 너에게 시선을 돌리게 되는 걸 (알 수 있니)알 수 있니 너는 이런 내 마음 아는지  조그마한 너의 마음 다치게 하긴 싫어 이러는 것 뿐이지 어른들은 항상 내게 말하지 넌 아직도 모르고 있는 일이 더 많다고  (네 순수한 마음 변치 않길 바래) -"
1996.02.10	서태지와 아이들	하여가	남	댄스	서태지	서태지	요요 기획	너에게 모든걸 뺏겨버렸던 마음이 다시 내게 돌아오는 걸 느꼈지 너는 언제까지나 나만의 나의 연인이라 믿어왔던 내생각은 틀리고 말았어 변해버린건 필요가 없어 이제는 너를 봐도 아무런 느낌이 없어 나에겐 항상 시선을 멈췄던 예전의 네 모습과 나를 바라보던 네 미소와 너만의 목소리 모든게 그리워진거야 지금 나에겐 너를 볼때마다 내겐 가슴이 떨리는 그 느낌이 있었지 난 그냥 네게 나를 던진거야 예이예이예예예예 나홀로 있을 때 조차 너를 기다린다는 설레임에 언제나 기쁘게 마음을 가졌던거야 예이예이예예예예 부풀은 내 맘속엔 항상 네가 있었어 하얀 미소에 너를 가득 안고서 이제는 너를 위해 남겨둔 것이 있어 해맑던 네미소가 담긴 사진을 난 그냥 이대로 뒤돌아 가는가 넌 그냥 이대로 날 잊어버리나 난 그냥 이대로 뒤돌아가는가 널 그냥 이대로 보내긴 내 가슴이 너무나 난 그냥 이대로 날 잊어버리나 난 그냥 이대로 널 그냥 이대로 보내긴 내 가슴이 너무나 너에게 많은 걸 바라는게 아니지 그전처럼 바로 그때처럼 말이야 정성이 가득히 있었지 언제나 나를 너무 따뜻하게 대해주었지 이제는 전화를 네게 거는것 마저 난 이제 모두가 두려워졌어 넌 아닌척하고는 있지만 너의 목소리가 너무도 차갑지 난 이제 알수가 있어 너도 많이 아파하고 있었다는 것만을 진실을 숨기지마 넌 왜그리 모르지 너를 볼때마다 내겐 가슴이 떨리는 그 느낌이 있었지 난 그냥 네게 나를 던진거야 예이예이예예예예 나홀로 있을 때 조차 너를 기다린다는 설레임에 언제나 기쁘게 마음을 가졌던거야 예이예이예예예예 부풀은 내 맘속엔 항상 네가 있었어 하얀 미소에 너를 가득 안고서 이제는 너를 위해 남겨둔 것이 있어 해맑던 네미소가 담긴 사진을 난 그냥 이대로 뒤돌아 가는가 넌 그냥 이대로 날 잊어버리나 난 그냥 이대로 뒤돌아가는가 널 그냥 이대로 보내긴 내 가슴이 너무나 난 그냥 이대로 날 잊어버리나 난 그냥 이대로 널 그냥 이대로 보내긴 내 가슴이 너무나 이렇게 떠나가버릴 너를 보려한것이 아니야 하지만 나는 기다려 네가 다시 돌아올 날까지 이곳에서
1993.06.06	서태지와 아이들	하여가(何如歌)	남	댄스	서태지	서태지	요요 기획	너에게 모든 걸 뺏겨 버렸던 마음이 다시 내게 돌아 오는 걸 느꼈지 너는 언제까지나 나만의 나의 연인이라 믿어왔던 내 생각은 틀리고 말았어 변해버린건 필요가 없어 이제는 널 봐도 아무런 느낌이 없어 나에겐 항상 시선을 멈췄던 예전의 네 모습과 나를 바라보던 네 미소와 너만의 목소리 모든게 그리워 진거야 지금 나에겐 너를 볼때마다 내겐 가슴이 떨리는 그 느낌이 있었지 난 그냥 네게 나를 던진거야 예 나홀로 있을때 조차 너를 기다린다는 설레임에 언제나 기쁘게 마음을 가졌던거야 예 부풀은 내 마음속엔 항상 네가 있었어 하얀 미소의 너를 가득 안고서 이제는 너를 위해 남겨둔 것이 있어 해맑던 네 미소가 담긴 사진을 난 그냥 이대로 뒤돌아 가는가 넌 그냥 이대로 날 잊어 버리나 난 그냥 이대로 뒤돌아 가는가 널 그냥 이대로 보내긴 내 가슴이 너무나 난 그냥 이대로 날 잊어 버리나 난 그냥 이대로 난 그냥 이대로 보내긴 내 가슴이 너무나 너에게 많은걸 바라는 게 아니지 그전처럼 또 바로 그때처럼 말이야 정성이 가득히 있었지 언제나 나를 너무 따뜻하게 대해 주었지 이제는 전화를 네게 거는 것 마저 난 이제 모두 두려워졌어 넌 아닌척하고 있지만 너의 목소리가 너무도 차갑지 난 이제 알 수가 있어 너도 많이 아파하고 있었다는 것만을 너의 진실을 숨기지마 넌 왜 그리 모르지 너를 볼때마다 내겐 가슴이 떨리는 그 느낌이 있었지 난 그냥 네게 나를 던진거야 예 나홀로 있을때 조차 너를 기다린다는 설레임에 언제나 기쁘게 마음을 가졌던거야 예 부풀은 내 마음속엔 항상 네가 있었어 하얀 미소의 너를 가득 안고서 이제는 너를 위해 남겨둔 것이 있어 해맑던 네 미소가 담긴 사진을 난 그냥 이대로 뒤돌아 가는가 넌 그냥 이대로 날 잊어 버리나 난 그냥 이대로 뒤돌아 가는가 널 그냥 이대로 보내긴 내 가슴이 너무나 난 그냥 이대로 날 잊어 버리나 난 그냥 이대로 난 그냥 이대로 보내긴 내 가슴이 너무나 이렇게 떠나가 버릴 너를 보려한것이 아니야 하지만 나는 기다려 네가 다시 돌아올날까지 이곳에서
1996.02.10	서태지와 아이들	환상속의 그대	남	댄스	서태지	서태지	요요 기획	환상속의 그대  결코! 시간이 멈추어 줄 순 없다 Yo! 무엇을 망설이나 되는 것은 단지 하나뿐인데 바로 지금이 그대에게 유일한 순간이며 바로 여기가 단지 그대에게 유일한 장소이다. 환상속엔 그대가 있다. 모든것이 이제 다 무너지고 있어도 환상속엔 아직 그대가 있다. 지금 사실 내모습은 진짜가 아니라고 말한다 단지 그것 뿐인가 그대가 바라는 그것은 아무도 그대에게 관심을 두지 않는다. One Two Three 그대는 새로워야 한다. 아름다운 모습으로 바꾸고 새롭게 도전하자.  환상속의 그대  그대의 환상, 그대는 마음만 대단하다. 그 마음은 위험하다. 자신은 오직 꼭 잘될거라 큰소리로 말하고 있다. 하지만 지금 그대가 살고 있는 모습은 무엇일까. 환상속엔 그대가 있다. 모든것이 이제 다 무너지고 있어도 환상속엔 아직 그대가 있다. 대 지금 사실 내모습은 진짜가 아니라고 말한다 세상은 Yo! 빨리 돌아가고 있다. 시간은 그대를 위해 멈추어 기다리지 않는다. 사람들은 그대의 머리위로 뛰어다니고 그대는 방한 구석에 앉아 쉽게 인생을 얘기하려 한다.  환상속엔 그대가 있다. 모든것이 이제 다 무너지고 있어도 환상속엔 아직 그대가 있다. 지금 사실 내모습은 진짜가 아니라고 말한다
1996.02.10	서태지와 아이들	우리들만의 추억	남	발라드	서태지	서태지	요요 기획	한결 같은 너희들의 정성이 우리에겐 너무 커다란 힘이 되었지 편지속에 수많았던 사연들 예쁜 마음 모두다 느낄수가 있었어 Devastating Taiji in the place to be with Ju-no and Hyun-suk right beside me Creating the sound to the fullist effect Pumping it hard to gain the respect Art to the Truth and Truth the Art Coming to you straight from the heart We're rocking the mike as never before so to all the freaks in the house move to the dance floor 소리쳐 주던 예쁘게 웃었던 아름다운 너희들의 모습이 좋았어 함께 기뻐하고 모두 다같이 웃고 서로를 걱정했던 우리들만의 옛 추억들 우리들이 힘든일을 겪을땐 그곁에는 아무도 있어주질 않았어 다만 우리가 견딜수 있던건 너희들의 크나큰 사랑이었어 Dance to the music and move Move to the sound and grooveTo the soft MC's, I'm a lyrical poet Listen to my rhyms and you'll surely know it A hard hiphopper there is nine higher sucka MC's they call me sire T to the A to the I to the J to the I  Cause we want you to funk 소리쳐 주던 예쁘게 웃었던 아름다운 너희들의 모습이 좋았어 함께 기뻐하고 모두 다같이 웃고 서로를 걱정했던 우리들만의 옛 추억들  T is for the talent that I possess A is for attetion I get from the rest I is for my intellect, style, and my grace J is for the joy I bring to my raceI is for identity,visions Isee We'll rock you till the twenty first century So united we stand divided we fall in this year of 93 we're taking it all 소리쳐 주던 예쁘게 웃었던 아름다운 너희들의 모습이 좋았어 함께 기뻐하고 모두 다같이 웃고 서로를 걱정했던 우리들만의 옛 추억들 우린 약하지 않아 어린애가 아니야 마음을 서로 합하면 모든 해낼 수 있어 난 더 잘하겠어 우리 모두를 위해 우리 역시 영원토록 너희들을 사랑할거야
1993.06.06	서태지와 아이들	마지막 축제	남	댄스	서태지	서태지	요요 기획	언제나 함께 했던 시간들을 접어 두고서 이제 너는 떠나가네 즐거웠던 시간만을 기억해 줄래 해맑은 네 큰눈에 반했던게 어제 같은데 이제 너는 떠나가네 우리에 따뜻했던 마음 기억해 줘 신비한 채로 가려져 있던 널 알기도 전에 우리가 헤어지는 일은 없을거라 난 믿었는데 너를 보내기 위한 춤을 추고 있어 짧은 시간만이 남았어 내 친구야 창밖을 봐 눈이 오잖아 모두 너를 위한 거야 느낄 수 있니 아침 해가 뜨기전에 널 보내 줄께 내겐 언제나 짜릿함으로 다가왔던 너에 따뜻한 미소 우린 언제나 다함께 나누었던 웃음과 눈물 신비롭던 너에 몸짓이 하나하나가 나의 기억속엔 언제나 매일매일 생각나겠지  어쩌다 너의길이 힘겨워 걷다가 지칠땐 주저 앉아 잠시 울어 언젠가 다시 만날 그날을 생각해 친구야 하루가 다 지나가고 잠들기전에 우리들을 기억해줘 다시 만날땐 너를 꼭 안아 주겠어. 신비한 채로 가려져 있던 널 알기도 전에 우리가 헤어지는 일은 없을거라 난 믿었는데 너를 보내기 위한 춤을 추고 있어 짧은 시간만이 남았어 내 친구야 창밖을 봐 눈이 오잖아 모두 너를 위한 거야 느낄 수 있니 아침 해가 뜨기전에 널 보내 줄께
1992.03.23	서태지와 아이들	이밤이 깊어가지만	남	발라드	서태지	양현석	요요 기획	옛 생각에 까페문을 열고 지난 추억을 기억하려 했지 부드러운 음악 소리 마져 내 마음을 아프게 해 비 마저 내린 그날을 생각하네 내 욕심과 자만에 슬픈 너의 표정 텅빈 까페에 홀로 기대어 나도 모르는 눈물을 흘리네 난 두 눈을 꼭 감고 있지만 너의 모습이 있을 뿐 이 밤이 깊어 가지만 지금 전화를 걸어 너를 볼 수 있을까 두려워 넌 지금도 울고 있을거야 이슬비처럼 여린 너의 마음 그대 제발 슬퍼하지 말아요 너의 마음을 알아요 비 마저 내린 그날을 생각하네 내 욕심과 자만에 슬픈 너의 표정 허전한 마음을 감추며 비 내리는 이 밤을 걸어가네 내가 본 창백한 그 얼굴 그것이 마지막일까 이 밤이 깊어 가지만 지금 전화를 걸어 너를 볼 수 있을까 다시 만나고 싶어 이 밤이 깊어 가지만 지금 전화를 걸어 너를 볼 수 있을까 두려워
1996.06.07	서태지와 아이들	시대유감(時代遺憾)	남	록/메탈	서태지	서태지	요요 기획	왜 기다려 왔잖아 모든 삶을 포기하는 소리를 이 세상이 모두 미쳐버릴 일이 벌어질것 같네 짜식들이 되게 시끄럽게 구네 그렇게 거만하기만 한 주제에 거짓된 너의 가식때문에 너의 얼굴 가죽은 꿈틀거리고 나이든 유식한 어른들은 예쁜 인형을 들고 거릴 헤메다니네 모두가 은근히 바라보고있는 그런날이 바로 오늘 올것만 같아 검게 물든 입술 정직한 사람들의 시대는 갔어 숱한 가식 속에 오늘은 아우성을 들을 수 있어 왜 기다려왔잖아 모든 삶을 포기하는 소리를 이세상이 모두 미쳐버릴 일이 벌어질것 같네 부러져 버린 너의 그런 날개로 너는 얼마나 날아갈 수 있다 생각하나 모두를 뒤집어 새로운 세상이 오길 바라네 너의 심장은 태워버리고 너의 그 날카로운 발톱들은 감추고 돌이킬수 없는 과거와 모두가 잘못되어 가고 있는데 검게 물든 입술 정직한 사람들의 시대는 갔어 숱한 가식속에 오늘은 아우성을 들을 수 있어 왜 기다려왔잖아 모든 삶을 포기하는 소리를 이세상이 모두 미쳐버릴 일이 벌어질것 같네 바로 오늘이 두개의 달이 떠오르는 밤이야 내 가슴에 맺힌 한을 풀수 있기를 오늘이야
